geoid,happiness_index,pct_very_happy,adult_pop
01092,54.57794232854611,25.094895060750044,1343.0
01093,61.806698193282564,33.40379853047399,290.0
01094,61.95637252798615,33.77636272560933,60.0
01095,60.54343916147767,31.900588848708622,14694.0
01096,60.255452278631886,31.28692975356174,2509.0
01097,51.97916531668723,20.592278461300715,130.0
01098,59.842649304030324,30.956495237450362,1147.0
01103,43.5550715095062,15.430586645624945,2545.0
01104,48.93801286987981,20.182420988612606,23598.0
01105,42.83993012979883,15.42458636464729,12051.0
01106,61.26067015161109,32.88794294335752,16165.0
01107,45.17880669553633,17.52146628595565,11252.0
01108,49.18036579193736,20.314692836563854,27671.0
01109,48.691016218577424,19.93325802582353,30968.0
01118,55.511442516615425,26.403856865028,14296.0
01119,53.38355794167534,24.26801323912918,14393.0
01128,57.356203205298634,28.25821854813739,2647.0
01129,55.747709515385885,26.55869827149842,7024.0
01151,50.036732875938895,20.769385132374214,9150.0
01201,54.045863375346116,24.598744003115552,45494.0
01220,52.96812039763145,23.781826663231318,8166.0
01222,59.22820646897291,30.204170885010278,835.0
01223,58.2670491292898,29.420027248527642,2430.0
01224,57.89118235173366,28.487712409659604,217.0
01225,57.730634267972086,28.70887796412525,3258.0
01226,57.03684314302262,27.91677004969525,6324.0
01229,54.011315266594565,24.81942115760816,189.0
01230,57.10044539719574,27.76450015316162,8907.0
01235,56.71614194059504,27.652570594445834,2733.0
01236,61.00871229185332,32.30238002163523,1513.0
01237,58.21598178171995,29.16658444465122,2365.0
01238,57.372045830474356,28.015015499473726,5722.0
01240,57.768680774339,28.787085462693724,4692.0
01242,49.58103363519232,18.99086223727252,449.0
01243,57.08482353330494,27.16751023770137,175.0
01244,59.78160301753985,31.450547597425132,287.0
01245,61.33296695938578,33.54223547915957,933.0
01247,52.2578437169046,22.897482746951827,15147.0
01253,59.21683588679773,30.544663458137094,808.0
01254,60.08350141405054,31.549624713045315,946.0
01255,57.62525327197164,28.299511271516657,959.0
01256,55.933013657907495,26.884701730233367,645.0
01257,57.43702078251711,28.14349951405575,2140.0
01258,60.83446452148351,32.239552391890484,160.0
01259,59.42330307964082,30.244512917930663,643.0
01260,61.35929049416695,31.27844868395469,233.0
01262,57.647804188238574,28.862505282928947,1758.0
01264,58.4985430600334,29.65257834347581,219.0
01266,59.48330879206248,30.709085300928706,1208.0
01267,57.42903708030278,28.104763011986172,7876.0
01270,60.024339077989524,31.212327880003617,755.0
01301,53.31856263350502,23.86782744427989,18042.0
01330,57.58919572478894,28.471269343292278,1500.0
01331,54.2503240404497,25.017934296019114,13656.0
01337,58.18068625315397,28.991381573220348,2562.0
01338,54.07067560600462,23.491729131540914,127.0
01339,57.33920763460557,28.386811184760777,1487.0
01340,57.938403887158145,28.778070865057625,1803.0
01341,60.36078726250347,31.32094604255288,1539.0
01342,58.99642514429479,29.786721401662646,1538.0
01343,54.481806719417094,24.74874050210539,165.0
01344,56.05876372330444,26.63967449634547,1665.0
01346,56.88359749877981,27.291489162543122,352.0
01347,52.28124709120713,20.791218856840374,204.0
01349,56.220103397904374,26.537331407376055,827.0
01350,56.17245805417276,27.650785676121714,118.0
01351,57.8430938594097,28.48720601084314,2293.0
01354,57.188104830601155,27.819778826927806,1546.0
01355,59.539701166866195,30.466151604847767,879.0
01360,59.22320813566713,30.14196547671974,2871.0
01364,53.204055800450405,24.367320014473922,7665.0
01366,59.04947331863643,30.296406027346826,1187.0
01367,59.1017135121581,30.294299530715392,506.0
01368,57.83568863142812,29.15169839339147,1283.0
01370,56.27088373449305,26.819433270352008,3932.0
01373,58.375015084036285,29.051754742383025,4526.0
01375,53.00840490676596,22.7652195052862,3639.0
01376,52.77502823503662,23.268691611481408,5324.0
01378,59.189437521877345,30.278372554606367,780.0
01379,56.73695798102055,27.72122134154119,774.0
01380,53.13341378613065,20.779466265119165,82.0
01420,52.810832582608406,23.39345456708817,41940.0
01430,60.45545108503023,31.9100844070154,6303.0
01431,60.61713939324029,31.851969648925163,3193.0
01432,56.80857850324882,27.089304664726555,8221.0
01434,59.79381536732834,31.810331206060013,1652.0
01436,56.54793496368805,27.829458352973123,3208.0
01438,55.801120420737185,25.561960690436834,414.0
01440,53.44005381124708,24.347079473393627,21577.0
01450,61.16314351142013,32.54201077406183,11298.0
01451,62.43816855494574,34.24973515983123,5461.0
01452,59.19808995248914,30.276955114800522,4328.0
01453,55.4394882239257,26.066528884128058,43752.0
01460,61.420409949867896,32.82567498318396,10141.0
01462,59.18387558579121,30.48337137527673,11818.0
01463,59.787351204704514,30.953106094373165,11621.0
01464,59.22188490661383,30.669172701101367,7427.0
01468,58.73076623546611,29.783681441843722,4309.0
01469,58.5580027622064,29.613394662765877,7055.0
01473,59.67393073273062,30.87469542426442,8213.0
01474,58.77903990483183,29.698118565619648,2072.0
01475,57.25256784887634,28.52043476329819,10304.0
01501,58.27375872068643,29.0834624611856,16731.0
01503,60.12077082356375,31.488434238520494,3158.0
01504,57.13195613815172,27.70470997584018,9208.0
01505,60.95200547305705,32.33669191271727,4849.0
01506,56.23470420785712,27.241396260053623,3439.0
01507,60.26934114722188,31.569118164001768,13315.0
01510,55.03781593113154,25.30519681177779,15428.0
01515,58.728425019128444,29.739392066743225,2224.0
01516,60.49472453815205,31.736022096232023,8962.0
01518,57.07407004343483,27.677732941233412,3176.0
01519,60.721553842926205,32.014401519300414,7254.0
01520,61.03544155289043,32.38829355026306,16394.0
01521,56.519700475928694,27.269085270644133,2603.0
01522,59.59789808269862,30.538284405515846,3464.0
01523,59.319387510150804,30.289653726408854,8377.0
01524,57.241580295695805,27.688604330622496,6621.0
01525,46.88509597992446,15.328461720074298,73.0
01527,58.24958197260644,29.25060708753574,13799.0
01529,58.2333480785246,29.348355667541572,3174.0
01531,58.25695973468994,29.28975667344481,996.0
01532,61.35831402944545,32.76892232737687,15741.0
01534,59.41290021995047,30.648850714674868,6233.0
01535,55.9632425366371,26.38729364532847,4735.0
01536,57.92489361410091,28.67607223314215,7514.0
01537,56.29649482882938,26.408179555409543,2141.0
01540,57.664231234482564,28.793401688731926,11032.0
01541,62.399269811734776,34.06846886880084,3495.0
01542,59.52016390513806,30.892968133120654,2366.0
01543,60.439664297539345,31.595927851767776,9049.0
01545,60.901505759413105,32.15656545337653,38316.0
01550,51.020121234111784,21.87503924513883,17740.0
01560,58.47459202372718,29.20460653347108,4896.0
01562,55.7651148995001,26.568927416448147,11992.0
01564,60.34229573502083,31.46028811229286,7985.0
01566,61.167637591538664,32.60791625661361,6691.0
01568,62.20521713787086,33.76647907045407,7900.0
01569,59.59043737726213,30.717680448043243,14193.0
01570,53.88029767303139,24.518306169829177,17776.0
01571,55.7634159867383,26.565140240734173,11921.0
01581,60.49289995900554,31.609238762696503,21567.0
01583,58.84281722273113,29.954801232673724,7652.0
01585,56.33278407763756,27.333898161562153,4899.0
01588,56.28606461038105,26.939753774074674,10106.0
01590,60.826802653685704,32.045038789118294,9279.0
01602,55.76661166001354,26.404742487131095,25382.0
01603,51.03846071434007,21.765995422941998,22417.0
01604,52.95098145039638,23.421696428276082,41301.0
01605,50.39703347953535,21.05042659102275,29218.0
01606,55.17834485336487,25.590988548238983,21651.0
01607,51.116404622937466,21.653736786796838,9378.0
01608,46.745583439427335,17.44456230808069,4996.0
01609,51.156675948677936,21.8136712017972,23870.0
01610,47.25746182054356,18.32988139616547,28717.0
01611,59.20082480764807,30.292954495884278,2277.0
01612,61.14302753575617,32.39968036936839,5051.0
01701,60.30529395273801,31.42987290598004,33005.0
01702,53.2971734152647,23.841108013314564,39515.0
01718,64.03403942208294,35.87861113855568,688.0
01719,61.013781585795996,32.179519209590545,5506.0
01720,61.3354752824803,32.64781376449051,23232.0
01721,60.483365811390705,31.476972082208764,18832.0
01730,60.6276514361849,31.803937087298866,14566.0
01731,59.217478069785415,29.684155132633947,1555.0
01740,63.85601570334009,35.799812868082824,5665.0
01741,64.40019587550483,36.754925053295786,5237.0
01742,62.488066515521524,34.29729029500837,18545.0
01745,62.21798600014366,33.261766441545916,433.0
01746,61.61272777631953,33.061093095348156,14996.0
01747,59.517717090770155,30.610098813895004,6017.0
01748,62.96870568150745,34.72050077951195,18758.0
01749,58.6744436416207,29.60215732402037,20092.0
01752,56.280478984806436,26.969949627529086,41793.0
01754,59.42333094751304,30.455266762282815,10730.0
01756,61.66905601033063,33.11793624057601,6228.0
01757,56.685422039514165,27.490151116301895,30479.0
01760,60.34255934248352,31.358404351402378,36659.0
01770,64.14711739186924,36.1919068609793,4401.0
01772,62.652967784409725,34.18557521182588,10017.0
01773,62.4226223451025,34.36200764506253,5651.0
01775,62.67999938741712,34.388810749583705,7190.0
01776,64.13225808233466,36.2933310299008,18934.0
01778,63.702011489606576,35.73780454112929,14132.0
01801,57.50200043509606,28.13763523569337,40891.0
01803,60.58642089471217,31.809292784930257,26074.0
01810,62.13896877507517,33.654564865200264,35621.0
01821,60.51484941889599,31.630709070846375,30909.0
01824,60.99988879323577,32.39040505949571,26881.0
01826,58.10379208301792,28.901334953640962,32689.0
01827,62.81874939131167,34.49243116579834,3358.0
01830,54.32195803730312,24.999140054725853,27553.0
01832,55.16176892041787,25.72562194362159,25656.0
01833,61.378099722108146,32.69022928990398,8410.0
01834,61.36431008941454,32.76082766094307,6752.0
01835,58.122919092165645,28.58012695255924,14578.0
01840,45.49544376906324,16.911323880537104,7121.0
01841,49.74146432802441,20.71168630459981,53654.0
01843,51.94706521802044,22.338379916799802,28346.0
01844,57.31568200501215,28.236672597407185,52970.0
01845,59.579935579256805,30.502928489362148,31855.0
01850,52.45818607731705,23.159908833941113,16670.0
01851,54.149699634124005,24.55050821846424,32691.0
01852,53.78012981562949,24.288322849664254,36708.0
01854,51.939237481286284,22.332885666869476,29561.0
01860,58.85119491420416,29.72597000588094,6723.0
01862,59.05536539148023,29.989137808182093,11430.0
01863,60.40290788599205,31.4050797534469,9536.0
01864,61.00573927687846,32.17123147076582,15554.0
01867,61.57637854479857,33.02926337187422,25522.0
01876,59.76648724288112,30.87624213567522,31105.0
01879,61.057958277059974,32.3617497761639,12368.0
01880,59.808055828993965,30.79742535313184,27071.0
01886,62.82551635634918,34.493165441185766,24618.0
01887,61.226281429987424,32.56165672676166,23349.0
01890,62.6256688750368,34.36305559903877,22970.0
01901,45.10397575871136,16.674924136447533,2794.0
01902,51.50564454405357,22.249978995714997,50725.0
01904,57.6183978790768,28.465005971767752,19944.0
01905,53.61752328584285,24.079266870813473,27761.0
01906,57.89836602287522,28.932699285029347,28619.0
01907,59.60641957760012,30.792824043513054,15148.0
01908,59.19028280575885,29.99066771758765,3334.0
01913,57.04148283910215,27.613131145721972,17366.0
01915,57.31791568338892,27.936624495446814,42341.0
01921,63.77209134415067,35.75889464523631,8263.0
01922,61.39955134580727,32.54553139403262,3134.0
01923,59.16166738603212,29.965969383306597,27987.0
01929,60.56118621568358,31.489428666431838,3618.0
01930,56.369538708980926,27.152523176365733,29729.0
01938,59.54850830529948,30.56813524528726,13785.0
01940,61.64614806079618,33.255405317089675,13326.0
01944,62.78109872778349,34.42097491951538,5395.0
01945,62.02255549750956,33.53836253375188,20462.0
01949,61.591547623041436,33.32231707619582,9779.0
01950,60.5103856693294,31.701777937662484,18289.0
01951,62.08401542763597,33.743008015203614,3582.0
01952,58.09796150482745,28.81907062510185,9236.0
01960,57.04247669823605,27.810551223564655,54155.0
01965,63.982422226263886,36.11385109199229,329.0
01966,58.826094046890184,29.862945383623213,6992.0
01969,61.35270469775833,32.58468039474245,6161.0
01970,55.1343931287319,25.41664792314452,44451.0
01982,61.66810638082872,33.195316339480954,7618.0
01983,62.14119550656029,33.84100902268003,6569.0
01984,60.68713494004576,31.876901491598556,4979.0
01985,63.08000146040207,34.88905061923282,4500.0
02019,58.808504057187875,29.77907337380222,16945.0
02021,60.33821353749169,31.599768723982223,24370.0
02025,61.77689580883097,33.23086526329069,8381.0
02026,58.90864877133667,29.772309030569723,25364.0
02030,64.51769894771556,36.835291052088685,5923.0
02032,61.78374941042592,33.22544189769312,4853.0
02035,58.72061354315765,29.687791642550287,18618.0
02038,60.368189987580536,31.51910118397647,33261.0
02043,61.71717617424934,33.308471910711916,24272.0
02045,59.04145796658872,29.740361827744458,10072.0
02047,62.71004971057621,33.79995865644446,371.0
02048,59.45463946206359,30.32618674570345,23860.0
02050,59.589105676822335,30.74028181176446,25956.0
02052,62.7762425151559,34.683511071080204,12799.0
02053,61.59230405525727,32.9202611172561,13115.0
02054,60.984862308577604,32.3473885663809,8460.0
02056,63.12698184525271,35.02791535095083,11662.0
02061,62.5442548158666,34.236152985767305,11351.0
02062,57.280540467601966,27.77017407483894,31611.0
02066,60.652586498350715,31.820209263012245,18561.0
02067,63.691903106210376,35.584066607231875,18553.0
02071,64.4143875703786,36.309321562222124,968.0
02072,57.87882953797717,28.787337956856327,29281.0
02081,60.71696365281401,31.860784844420888,20584.0
02090,62.46578805098446,34.245303398487984,16266.0
02093,60.980592579807116,32.368585111405636,12178.0
02108,57.89633117552629,28.147267859396294,4228.0
02109,57.688495577570734,27.344650156230713,3921.0
02110,58.88488550059497,30.007251813596685,2921.0
02111,53.200254120397936,23.858724991148218,9716.0
02113,53.92490289854448,22.35517127408279,7126.0
02114,55.68625711048655,24.95488231288858,14469.0
02115,49.04006055047698,19.070646160529908,31604.0
02116,55.55099651283797,25.587842234877975,23408.0
02118,52.431021190352425,22.95014478373915,29073.0
02119,47.78912223030803,18.859962713554665,29175.0
02120,48.63962509058469,18.91414841647289,17578.0
02121,48.25341446211899,19.560344156571034,28766.0
02122,53.268999954828516,24.000004889130143,24385.0
02124,52.622566279052045,23.41711129586158,50972.0
02125,51.4897609653423,22.047990426588086,34926.0
02126,51.572590496245965,22.39330935101736,22734.0
02127,56.596067914063525,26.518565428024715,37939.0
02128,52.849443787197,23.095284780653287,43066.0
02129,57.97463314667446,28.33493362910945,19120.0
02130,57.041205451697735,27.241270293660094,38284.0
02131,56.835602629473904,27.38214973432556,30544.0
02132,59.60584771849768,30.592817468127787,27111.0
02134,52.66466004253057,21.85279552083056,21707.0
02135,53.69903030312144,23.167994627608035,47232.0
02136,55.12020077985553,25.816114673910363,35102.0
02138,56.792204158669136,26.838259192347383,37982.0
02139,55.70312305661228,25.41948531303976,39525.0
02140,57.610130068237915,27.656291913040924,21447.0
02141,55.23909937575222,24.820695077296993,15130.0
02142,55.880707950396506,25.321778949660757,4499.0
02143,56.06382602883161,25.577587785986665,26022.0
02144,56.46096867838113,26.127031267046995,25497.0
02145,55.77824040597061,25.86371862645409,27520.0
02148,55.59336249593463,26.24798468995613,66274.0
02149,52.31866403029108,23.022778036761235,49075.0
02150,50.822443555256015,21.611205414903843,40721.0
02151,54.103090331505314,24.881648645117274,62252.0
02152,56.58595720721295,26.923477196982375,19316.0
02155,57.25867393692618,27.634239090484073,61483.0
02163,51.85607541405029,21.585965426554576,1391.0
02169,55.089627530406126,25.411794627846405,62140.0
02170,56.71250116004218,27.155721846853247,19950.0
02171,56.89464397798638,27.279465225895038,19539.0
02176,59.54745152072395,30.516243458134134,29817.0
02180,59.02980865098723,29.83034282408225,23244.0
02184,59.166248838604254,30.07841011401177,39143.0
02186,61.192223473234485,32.59642038725207,28637.0
02188,57.040111219818876,27.84231692618026,15133.0
02189,56.53898271380283,27.03601517107036,15123.0
02190,57.82046440649134,28.35720903628528,18910.0
02191,58.892684826388795,29.743577565081466,8271.0
02199,54.96908758671325,24.312508934558316,1574.0
02210,57.411331391974244,26.575234305355988,5808.0
02215,49.92210374971309,19.50732231376229,26926.0
02301,51.80456193772257,22.804598213785553,69418.0
02302,54.1793348094408,24.97699378653704,36202.0
02322,57.69950826584332,28.30927803470332,4777.0
02324,58.85172499201996,29.85601219132074,25676.0
02325,47.68407107084698,17.638561284987748,3025.0
02330,57.599087464862706,28.558065435640337,11645.0
02332,61.993340480511776,33.78607666733446,16090.0
02333,59.09261669854784,30.12789635276649,14382.0
02338,59.659648872243324,30.713919357555433,7749.0
02339,61.01357028592968,32.53443071984937,14833.0
02341,59.48702729699164,30.56649466853441,10367.0
02343,57.54877967176499,28.315097583886647,11364.0
02346,56.96883665613814,27.697630647775945,24245.0
02347,59.68296190225359,30.844226699548734,11523.0
02350,57.86341885429783,28.710530659127826,272.0
02351,58.2074527806671,29.07044493113333,17085.0
02356,59.428610222801204,30.720937730314215,12767.0
02359,60.33922322652401,31.503094841441765,18361.0
02360,59.0749880258367,30.201597632779993,61134.0
02364,59.5289538716121,30.318490829676275,13708.0
02367,60.08709376384604,31.84780976566568,2930.0
02368,56.40253521958509,27.135359087956584,35025.0
02370,57.404842203252436,28.21922543418247,17803.0
02375,58.678616209556296,29.50445148173625,10373.0
02379,59.504124479737754,30.70860060464293,7697.0
02382,57.29669822791233,28.0463739755948,15121.0
02420,64.01945765258091,36.093320765267144,15502.0
02421,63.39411635383545,35.51016689732962,18950.0
02445,59.33177525907088,29.61452009148573,22499.0
02446,57.5244734267431,27.680672962354375,31957.0
02451,58.06741517186961,28.60344171090981,17953.0
02452,56.00403471710173,26.2999973738006,15340.0
02453,56.246278074015436,26.24433173751154,31854.0
